"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"3776245","25001465311001441000000000U3","COPIAS",,"465311","Comercio al por menor de artículos de papelería","0 a 5 personas","CALLE","I. ALLENDE","AVENIDA","PROFESOR MARCIAL ORDOÑEZ","AVENIDA","CUAUHTEMOC","CALLE","GUILLERMO PRIETO","744",,,,,,"COLONIA","CENTRO",,,,"81200","25","SINALOA","001","Ahome","0001","Los Mochis","0351","013",,"ANGELMACIASLUQUE63@HOTMAIL.COM",,"Fijo","25.78402526","-108.99443775","2010-07"
"3800657","25011465311001471000000000U9","COPIAS",,"465311","Comercio al por menor de artículos de papelería","0 a 5 personas","AVENIDA","20 DE NOVIEMBRE","CALLE","INSURGENTES","CALLE","REFORMA","AVENIDA","12 DE OCTUBRE",,"SN",,,,,"EJIDO","ADOLFO RUIZ CORTINEZ",,,,"81121","25","SINALOA","011","Guasave","0035","Adolfo Ruiz Cortines","0201","038",,,,"Fijo","25.70346808","-108.71099997","2014-12"
"9163767","25006465311010691000000000U1","COPIAS & MAS",,"465311","Comercio al por menor de artículos de papelería","0 a 5 personas","CALLE","JUAN CARRASCO","CALLE","MERCADO","CALLE","NINGUNO","CALLE","MIGUEL HIDALGO Y COSTILLA",,"SN",,,,,"COLONIA","CENTRO",,,,"80430","25","SINALOA","006","Culiacán","0312","Costa Rica","049A","050",,,,"Fijo","24.59157018","-107.38989006","2019-11"
"8740031","25006465311009601000000000U3","COPIAS ROCIO",,"465311","Comercio al por menor de artículos de papelería","0 a 5 personas","AVENIDA","SAN RAFAEL","BOULEVARD","ANTONIO TOLEDO CORRO","CALLE","INDEPENDENCIA","CALLE","RÍO QUELITE",,"SN",,,,,"COLONIA","JUAN DE DIOS BATIS",,,,"80430","25","SINALOA","006","Culiacán","0312","Costa Rica","2142","036",,,,"Semifijo","24.5892867","-107.39507514","2019-11"
"3859135","25009561431000011000000000U7","COPIAS Y REGALOS MELINA",,"465311","Comercio al por menor de artículos de papelería","0 a 5 personas","CALLE","SEVERIANO MORENO","CALLE","5 DE MAYO","CALLE","FRANCISCO PEREZ","AVENIDA","INDEPENDENCIA","320",,,,,"320","COLONIA","ESCUINAPA CENTRO",,,,"82400","25","SINALOA","009","Escuinapa","0001","Escuinapa de Hidalgo","003A","038",,,,"Fijo","22.83298494","-105.77591551","2010-07"
"8911735","25001465311003911000000000U3","COPY CELTA",,"465311","Comercio al por menor de artículos de papelería","0 a 5 personas","CALLE","DOROTEO ARANGO","AVENIDA","LICENCIADO BENITO JUAREZ","CALLE","IGNACIO ALLENDE","CALLE","DOROTEO ARANGO","1","A",,,,,"COLONIA","TABACHINES1",,,,"81257","25","SINALOA","001","Ahome","0001","Los Mochis","2042","014",,,,"Fijo","25.78182105","-108.97770593","2019-11"
"7649035","25006465311008391000000000U2","COPY CONSUMIBLES","COPY CONSUMIBLES ","465311","Comercio al por menor de artículos de papelería","0 a 5 personas","BOULEVARD","CONSTITUCION","AVENIDA","GENERAL NICOLAS BRAVO","AVENIDA","RODOLFO G. ROBLES","CALLE","GENERAL IGNACIO RAMÍREZ","737",,,,,,"COLONIA","JORGE ALMADA",,,,"80200","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3437","031","6677125859","COPYCONSUMIBLES.CONSTITUCION@HOTMAIL.COM",,"Fijo","24.79871581","-107.40126718","2019-11"
"7168998","25001465311003751000000000S3","COPY MUNDO",,"465311","Comercio al por menor de artículos de papelería","0 a 5 personas","CALLE","RIO PRESIDIO","CALLE","GEMA","BOULEVARD","MANUEL J. CLOUTHIER","CALLE","ALEJANDRINA","1934",,,,,,"FRACCIONAMIENTO","FUENTES DEL BOSQUE",,,,"81229","25","SINALOA","001","Ahome","0001","Los Mochis","313A","036","6681838168","COPYMUNDO@HOTMAIL.COM",,"Fijo","25.81678508","-108.99062392","2019-11"
"3828793","25012465311003891000000000U4","COPYMART",,"465311","Comercio al por menor de artículos de papelería","0 a 5 personas","AVENIDA","INSURGENTES","ANDADOR","PUERTA DE CANOAS","ANDADOR","EL QUELITE","ANDADOR","PUERTA DE CANOAS","3702","A",,,,,"COLONIA","INFONAVIT JABALINES",,,,"82153","25","SINALOA","012","Mazatlán","0001","Mazatlán","1601","010",,"COPY_MART@HOTMAIL.COM",,"Fijo","23.2334283","-106.41037151","2014-12"
"8874958","25006465311010191000000000U2","COPYMAT",,"465311","Comercio al por menor de artículos de papelería","0 a 5 personas","AVENIDA","JOSE CASTRO VALADES","CALLE","URANO","BOULEVARD","DOCTOR ENRIQUE CABRERA","ANDADOR","SATURNO","2079","A",,,,,"COLONIA","INFONAVIT HUMAYA",,,,"80020","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3314","034",,,,"Fijo","24.82080702","-107.4150104","2019-11"
"8921923","25006465111003691000039042S4","CORPORATIVO ","OPERADORA TDP S DE RL DE CV","465111","Comercio al por menor de artículos de perfumería y cosméticos","6 a 10 personas","CALLE","AVENIDA DE LOS INSURGENTES","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","SN","970",,,,"0",,"COLONIA","CENTRO","CENTRO Y PLAZA COMERCIAL","LEY PLAZA FIESTA",,"80129","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4581","037",,"AREACONTABLE@TIJERADORADA.COM","WWW.PERFUMEEUROPEOS.COM","Fijo","24.79548028","-107.41170764","2019-11"
"9300993","25012465919000441000000000U1","COSEP","COSEP ","465919","Comercio al por menor de otros artículos de uso personal","0 a 5 personas","CALLE","GENERAL JOSE ROBLES","CALLE","TOMA DE JUAREZ","CALLE","TOMA DE TORREON","CALLE","GENERAL AGUIRRE BENAVIDES","1407",,,,"0",,"COLONIA","FRANCISCO VILLA",,,,"82127","25","SINALOA","012","Mazatlán","0001","Mazatlán","0035","031",,,,"Fijo","23.25019395","-106.42743849","2020-11"
"7370725","25002465311000301000000000U8","COSITAS",,"465311","Comercio al por menor de artículos de papelería","0 a 5 personas","AVENIDA","BENITO JUAREZ","CALLE","FRANCISCO VILLA","CALLE","10 DE MAYO","AVENIDA","5 DE MAYO","36","A",,,,,"PUEBLO","ALHUEY",,,,"81610","25","SINALOA","002","Angostura","0007","Alhuey","0448","011",,,,"Semifijo","25.37837354","-108.1296581","2019-11"
"3815710","25006465912003031000000000U4","COSITAS PARA TUS EVENTOS",,"465912","Comercio al por menor de regalos","0 a 5 personas","CALLE","LICENCIADO BENITO JUAREZ","AVENIDA","REVOLUCION","AVENIDA","JAIME TORRES BODET","CALLE","GUSTAVO GARMENDIA","1995",,,,,,"COLONIA","MIGUEL HIDALGO",,,,"80090","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0184","015",,,,"Fijo","24.80437545","-107.36647319","2014-12"
"3851541","25006465912002492000000000U9","COSITAZ PARA TU FIESTA",,"465912","Comercio al por menor de regalos","0 a 5 personas","CALLE","GENERAL ANGEL FLORES","AVENIDA","GENERAL DOMINGO RUBI","AVENIDA","JOSE MARIA MORELOS Y PAVON","CALLE","MIGUEL HIDALGO Y COSTILLA","228","B",,,"0",,"COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3390","010",,,,"Fijo","24.80860037","-107.39707514","2010-07"
"3768448","25001465111000511000000000U8","COSMESTICOS JENNIFER",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","CALLE","GENERAL IGNACIO ZARAGOZA","AVENIDA","INDEPENDENCIA","CALLEJON","GUADALUPE VICTORIA","CALLE","GUILLERMO PRIETO","287",,,,"0",,"COLONIA","CENTROO",,,,"81200","25","SINALOA","001","Ahome","0001","Los Mochis","0262","028",,,,"Fijo","25.78968149","-108.99327909","2010-07"
"8702684","25009465111000101000000000S1","COSMETICO JOAN ESCUINAPA",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","CALLE","MIGUEL HIDALGO Y COSTILLA","AVENIDA","22 DE DICIEMBRE","AVENIDA","GABRIEL LEYVA SOLANO","CALLE","5 DE MAYO",,"SN",,,,,"COLONIA","CENTRO",,,,"82400","25","SINALOA","009","Escuinapa","0001","Escuinapa de Hidalgo","003A","022","6691884282","ESCUINAPA@JOAN.COM.MX",,"Fijo","22.8346699","-105.7787151","2019-11"
"3833964","25009465912000141010000000U8","COSMETICOS",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","AVENIDA","OCCIDENTAL","AVENIDA","AVENIDA DE LA JUVENTUD","CALLE","AQUILES SERDAN","AVENIDA","MELCHOR OCAMPO","0","SN",,,"0",,"COLONIA","CENTRO",,,,"82400","25","SINALOA","009","Escuinapa","0001","Escuinapa de Hidalgo","0735","033",,,,"Fijo","22.82881529","-105.78212875","2014-12"
"9336123","25011465111000801000000000U2","COSMETICOS ADRIANA",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"LOCALIDAD","EL HUITUSSI",,,,,"25","SINALOA","011","Guasave","0148","El Huitussi","1021","005","6871771339",,,"Fijo","25.50978108","-108.77755953","2021-05"
"7295326","25011465111000621000000000U4","COSMETICOS ANA HERNANDEZ",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","CALLE","14 DE FEBRERO","CALLE","10 DE MAYO","CALLE","NIÑOS HEROES","CALLEJON","NINGUNO",,"SN",,,,,"COLONIA","CENTRO",,,,"81000","25","SINALOA","011","Guasave","0001","Guasave","0659","003","6871782790",,,"Fijo","25.55168974","-108.4643176","2019-11"
"8037558","25012465111001201000000000U2","COSMETICOS DENA",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","AVENIDA","EJE 2 A","CALLE","GENARO ESTRADA","CALLE","MUSTANGS","CALLE","NUBE ROJO",,"SN",,,,,"FRACCIONAMIENTO","PRADERA DORADA",,,,"82139","25","SINALOA","012","Mazatlán","0001","Mazatlán","3449","011",,,,"Fijo","23.27284405","-106.37510195","2019-11"
"8490431","25010465111000081000000000U3","COSMETICOS LA ESTRELLITA",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","CALLE","GENERAL ANGEL FLORES","CALLE","LICENCIADO BENITO JUAREZ","CALLE","IGNACIO ZARAGOZA","CALLE","DONATO GUERRA",,"SN",,,,,"COLONIA","EL RASTRO",,,,"81820","25","SINALOA","010","El Fuerte","0001","El Fuerte","0026","008",,,,"Fijo","26.41775865","-108.62213851","2019-11"
"3835016","25011465111000021000000000U7","COSMETICOS LA PITALLA",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","CALLE","GENERAL ALVARO OBREGON","AVENIDA","IGNACIO ZARAGOZA","AVENIDA","JUAN CARRASCO","CALLE","CORREGIDORA","29",,,,,,"COLONIA","CENTRO",,,,"81000","25","SINALOA","011","Guasave","0001","Guasave","1360","026","6871361344",,,"Fijo","25.56038092","-108.46072691","2010-07"
"7168817","25001465111000931000000000U8","COSMETICOS LA PITAYA",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","BOULEVARD","ANTONIO ROSALES","BOULEVARD","CLEMENTE VALENZUELA","AVENIDA","SENDERO","BOULEVARD","CLEMENTE VALENZUELA","2300",,,,,,"COLONIA","LAS FUENTES",,,,"81210","25","SINALOA","001","Ahome","0001","Los Mochis","0027","056",,,,"Fijo","25.81954261","-108.97977572","2019-11"
"9016698","25001465111001081000000000U1","COSMETICOS LM",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","BOULEVARD","ANTONIO ROSALES","CALLE","CAPOMOS","BOULEVARD","CODIGO AGRARIO","CALLE","CEIBA",,"SN",,,,,"COLONIA","JARDINES DE FATIMA",,,,"81228","25","SINALOA","001","Ahome","0001","Los Mochis","2112","003","6682277824",,,"Fijo","25.81081166","-108.98623721","2019-11"
"8263838","25011465111000561000000000U2","COSMETICOS MILA",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","AVENIDA","IGNACIO ZARAGOZA","CALLE","CUAUHTEMOC","CALLE","DOCTOR LUIS GONZAGA DE LA TORRE","AVENIDA","FRANCISCO I. MADERO","571",,"CENTRO Y PLAZA COMERCIAL","PISO 1","13",,"COLONIA","CENTRO","CENTRO Y PLAZA COMERCIAL","PLAZA ANDREA","13","81000","25","SINALOA","011","Guasave","0001","Guasave","1356","014","6879991608",,,"Fijo","25.56277995","-108.46132635","2019-11"
"7373631","25012465111001531000000000U2","COSMETICOS MUÑEQUITAS",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","CALLE","BELENES","CALLE","BAHIA SAN CARLOS","CALLE","CLAVELES","CALLE","BAHÍA DE MAZATLÁN","706",,,,,,"FRACCIONAMIENTO","BAHIAS DE MAZATLAN",,,,"82157","25","SINALOA","012","Mazatlán","0001","Mazatlán","1739","046","6699201951",,,"Fijo","23.24667983","-106.41849968","2019-11"
"3816466","25006465111001951000000000U4","COSMETICOS OUTLET",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","AVENIDA","MANUEL ESTRADA","CALLE","ALBA DE ACOSTA","CALLE","FRAY ANDRES PEREZ DE RIVAS","AVENIDA","ANTONIO NACAYAMA","3681",,,,,,"COLONIA","MIGUEL HIDALGO",,,,"80240","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3507","045","6677471300",,,"Fijo","24.80100443","-107.35958106","2014-12"
"7203652","25001465111001281000000000U7","COSMETICOS SAMARA",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","CALLE","IGNACIO ALLENDE","CALLEJON","AGUSTIN MELGAR","AVENIDA","MIGUEL HIDALGO Y COSTILLA","CALLE","GUILLERMO PRIETO",,"SN","PASAJE Y ANDADOR COMERCIAL","PASILLO",,,"COLONIA","C ENTRO","PASAJE Y ANDADOR COMERCIAL","PLAZA DE LA TECNOLOGIA","SN","81200","25","SINALOA","001","Ahome","0001","Los Mochis","0328","012",,,,"Fijo","25.78731823","-108.99215952","2019-11"
"9057860","25011465111000731000000000U1","COSMETICOS Y NOVEDADES CLAU",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","CALLE","IGNACIO ZARAGOZA","AVENIDA","GENERAL ÁLVARO OBREGON","AVENIDA","GABRIEL LEYVA","CALLE","LICENCIADO BENITO JUÁREZ",,"SN",,,,,"LOCALIDAD","TAMAZULA",,,,"81170","25","SINALOA","011","Guasave","0269","Tamazula","0875","013",,,,"Fijo","25.44636172","-108.45204188","2019-11"
"3841279","25013465212000011000000000U0","COSMETICOS Y NOVEDADES CLAUDIA",,"465912","Comercio al por menor de regalos","0 a 5 personas","AVENIDA","DOCTOR JOSE LEY DOMINGUEZ","CALLE","INDEPENDENCIA","AVENIDA","GENERAL ÁLVARO OBREGON","AVENIDA","MELCHOR OCAMPO",,"SN",,,,,"COLONIA","MOCORITO CENTRO",,,,"80800","25","SINALOA","013","Mocorito","0001","Mocorito","0013","025","6731416427",,,"Fijo","25.4821605","-107.92110324","2010-07"
"7357234","25012465111001491000000000U9","COSMETICOS Y NOVEDADES FASHION",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","AVENIDA","PRADOS DEL SOL","CALLE","MAR ROJO","CALLE","GOLFO DE MEXICO","CALLE","MAR NEGRO","7400","B",,,,,"FRACCIONAMIENTO","REAL PACIFICO",,,,"82124","25","SINALOA","012","Mazatlán","0001","Mazatlán","310A","005","6694317669",,,"Fijo","23.27250982","-106.43095049","2019-11"
"3766527","25012465111000031000000000U4","COSMETICS",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","AVENIDA","APOLO","AVENIDA","AVENIDA DE LA UNIVERSIDAD","AVENIDA","REFORMA","AVENIDA","AVENIDA DE LA UNIVERSIDAD",,"SN","CENTRO Y PLAZA COMERCIAL","PLANTA BAJA",,,"FRACCIONAMIENTO","PARAISO","CENTRO Y PLAZA COMERCIAL","LA GRAN PLAZA","I-31","82123","25","SINALOA","012","Mazatlán","0001","Mazatlán","1870","030",,,,"Fijo","23.23820506","-106.43742193","2010-07"
"7373677","25014465111000061000000000U7","COSMETICS JAZZIRY",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","AVENIDA","GENERAL ANGEL FLORES","CALLE","NARCISO MENDOZA","CALLE","EMILIANO ZAPATA","CALLE","NINGUNO","35",,,,,,"LOCALIDAD","AGUA VERDE",,,,"82872","25","SINALOA","014","Rosario","0388","Agua Verde","0612","017","6949568523",,,"Fijo","22.89396118","-105.97234441","2019-11"
"7389092","25006465112001281000000000U4","COURE JOYERIA",,"465112","Comercio al por menor de artículos de joyería y relojes","0 a 5 personas","CALLE","MIGUEL HIDALGO Y COSTILLA","AVENIDA","GENERAL JUAN CARRASCO","AVENIDA","ÁLVARO OBREGON","CALLE","LICENCIADO BENITO JUÁREZ","78","49","PLAZA DE LA MUJER","PLANTA BAJA","29",,"COLONIA","CENTRO","CENTRO Y PLAZA COMERCIAL","PLAZA DE LA MUJER","29","80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3386","029",,,,"Fijo","24.80791495","-107.39548721","2019-11"
"7650425","25006465912003791000000000U3","CREA BISU ACCESORIOS",,"465912","Comercio al por menor de regalos","0 a 5 personas","BOULEVARD","MANUEL J. CLOUTHIER","CALLE","CERRO DE LAS CUMBRES","PROLONGACION","NICOLAS BRAVO","CALLE","SIERRA MADRE DEL CARMEN","3243",,"CENTRO Y PLAZA COMERCIAL","PLANTA BAJA","0",,"COLONIA","CAÑADAS","CENTRO Y PLAZA COMERCIAL","PLAZA SUR","SN","80178","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0381","022",,,,"Fijo","24.77766845","-107.40815426","2019-11"
"3789957","25011467113000131010000000U8","CREACIONES ANA",,"465912","Comercio al por menor de regalos","0 a 5 personas","AVENIDA","ANTONIO NORZAGARAY","CALLE","DOCTOR LUIS GONZAGA DE LA TORRE","CALLE","CORREGIDORA","AVENIDA","FRANCISCO I. MADERO","676","A",,,,,"COLONIA","CENTRO",,,,"81000","25","SINALOA","011","Guasave","0001","Guasave","1356","003",,,,"Fijo","25.56267104","-108.45930053","2010-07"
"3854385","25012465915000271000000000U0","CREACIONES LEOMAR",,"465915","Comercio al por menor en tiendas de artesanías","0 a 5 personas","AVENIDA","RODOLFO T. LOAIZA","CALLE","CALLE DE LAS GARZAS","CALLE","BOCA DEL MAR","PRIVADA","LAGUNA",,"SN",,,,,"FRACCIONAMIENTO","ZONA DORADA",,,,"82110","25","SINALOA","012","Mazatlán","0001","Mazatlán","1457","027",,,,"Fijo","23.2433244","-106.45348587","2010-07"
"8418146","25006465912004221000000000U0","CREACIONES NANY",,"465912","Comercio al por menor de regalos","0 a 5 personas","CALLE","GENERAL RAFAEL BUELNA TENORIO","AVENIDA","JUAN BAUTISTA SEPULVEDA","AVENIDA","JORGE GARCIA GRANADOS","CALLE","GENERAL ANTONIO ROSALES","558",,,,,,"COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3367","019",,,,"Fijo","24.81161989","-107.38780702","2019-11"
"3803138","25011465912001081000000000U1","CREACIONES Y REGALOS ARA",,"465912","Comercio al por menor de regalos","0 a 5 personas","CALLE","DOCTOR LUIS GONZAGA DE LA TORRE","AVENIDA","IGNACIO ZARAGOZA","AVENIDA","JUAN CARRASCO","CALLE","CUAUHTÉMOC","539",,"PLAZA CRISTINA","PLANTA BAJA",,,"COLONIA","CENTRO","EDIFICIO COMERCIAL Y DE SERVICIOS","PLAZA CRISTINA","539","81000","25","SINALOA","011","Guasave","0001","Guasave","1360","024",,,,"Semifijo","25.56221595","-108.46229237","2014-12"
"8248003","25006465914000581000000000U7","CRISELY",,"465914","Comercio al por menor de artículos desechables","0 a 5 personas","AVENIDA","AVENIDA DEL ROSAL","CALLE","ALAMEDA","CALLE","CAMELIAS","AVENIDA","DALIAS","12050","1",,,,,"COLONIA","AGUARUTO CENTRO",,,,"80308","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","2316","012",,,,"Fijo","24.77879423","-107.50804824","2019-11"
"8321577","25012465911000361000000000U8","CROQUETAS GUICHO",,"465911","Comercio al por menor de mascotas","0 a 5 personas","CALLE","HIDALGO","AVENIDA","SINALOA","CALLE","CAMPECHE","CALLE","COLIMA","904",,,,,,"COLONIA","SANCHEZ CELIS",,,,"82123","25","SINALOA","012","Mazatlán","0001","Mazatlán","1762","013",,,,"Fijo","23.24510073","-106.43375432","2019-11"
"7416013","25012465911000431000000000U9","CROQUETAS PARA PERRO LIDER CAN",,"465911","Comercio al por menor de mascotas","0 a 5 personas","AVENIDA","JUAN PABLO II","CALLE","NEWTON","CALLE","CALLE DEL SOL","CALLE","PITÁGORAS","1711","A",,,,,"FRACCIONAMIENTO","VILLA GALAXIA",,,,"82150","25","SINALOA","012","Mazatlán","0001","Mazatlán","1245","018","6692451178",,,"Fijo","23.24116936","-106.41227093","2019-11"
"3849293","25006465311007951000000000U4","CUALLI KIDS",,"465311","Comercio al por menor de artículos de papelería","0 a 5 personas","BOULEVARD","ENRIQUE SANCHEZ ALONSO","CALLE","JOSE CLEMENTE OROZCO","CALLE","DAVID ALFARO SIQUEIROS","CALLE","NINGUNO","2015",,"PASAJE Y ANDADOR COMERCIAL","PLANTA BAJA","7",,"FRACCIONAMIENTO","RESIDENCIAL ALAMEDA","PASAJE Y ANDADOR COMERCIAL","PLAZA RIO","7","80019","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","1568","026",,,,"Fijo","24.828268","-107.39984775","2010-07"
"3774510","25012463215000401000000000U0","CURIOSIDADES FARADIES",,"465915","Comercio al por menor en tiendas de artesanías","0 a 5 personas","CALLE","MELCHOR OCAMPO","CALLE","AQUILES SERDAN","CALLE","LICENCIADO BENITO JUAREZ","CALLE","LEANDRO VALLE",,"SN",,,,"C 74 Y C74","COLONIA","CENTRO",,,,"82000","25","SINALOA","012","Mazatlán","0001","Mazatlán","0393","002",,,,"Fijo","23.20253126","-106.42142354","2010-07"
"7415899","25012465912004511000000000U2","CURIOSIDADES FLOR",,"465912","Comercio al por menor de regalos","0 a 5 personas","CALLE","CULIACAN","CALLE","PUERTO VALLARTA","CALLE","COSTA RICA","CALLE","LOS MOCHIS","307",,,,,,"AMPLIACION","20 DE NOVIEMBRE",,,,"82150","25","SINALOA","012","Mazatlán","0001","Mazatlán","004A","039","6691509243",,,"Fijo","23.24523341","-106.41252261","2019-11"
"3774513","25012465912001161000000000U9","CURIOSIDADES IRMA SILVIA",,"465915","Comercio al por menor en tiendas de artesanías","0 a 5 personas","CALLE","MELCHOR OCAMPO","CALLE","AQUILES SERDAN","CALLE","LICENCIADO BENITO JUAREZ","CALLE","LEANDRO VALLE",,"SN",,,,"B42 Y B42","COLONIA","CENTRO",,,,"82000","25","SINALOA","012","Mazatlán","0001","Mazatlán","0393","002","6699815722",,,"Fijo","23.20250336","-106.42158963","2010-07"
"3774451","25012465912001551000000000S1","CURIOSIDADES JOSE VALDEZ",,"465915","Comercio al por menor en tiendas de artesanías","0 a 5 personas","CALLE","LICENCIADO BENITO JUAREZ","CALLE","MELCHOR OCAMPO","CALLE","LEANDRO VALLE","CALLE","AQUILES SERDÁN",,"SN",,,"32","D Y D32A","COLONIA","CENTRO",,,,"82000","25","SINALOA","012","Mazatlán","0001","Mazatlán","0393","002",,,,"Fijo","23.20205926","-106.4215834","2010-07"
"3815032","25006465912003161000000000U9","CUTE",,"465912","Comercio al por menor de regalos","0 a 5 personas","BOULEVARD","SINALOA","CALLE","CIUDAD DE MERIDA","CALLE","CIUDAD DE GUADALAJARA","CERRADA","SEGUNDA DE GUADALAJARA","1398",,,,"1",,"COLONIA","LAS QUINTAS",,,,"80060","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0127","040",,,,"Fijo","24.8183562","-107.37417074","2014-12"
"7168873","25001465311003741000000000U4","CYBER AMIGO",,"465311","Comercio al por menor de artículos de papelería","0 a 5 personas","PROLONGACION","VERACRUZ","AVENIDA","7","AVENIDA","6","CALLE","19","1840",,,,,,"COLONIA","JARAMILLO",,,,"81230","25","SINALOA","001","Ahome","0001","Los Mochis","1260","006","6681163766","GFACTURAS0407@GMAIL.COM",,"Fijo","25.79606718","-109.01704936","2019-11"
"8511053","25006465311008831000000000U7","CYBER DANNA S",,"465311","Comercio al por menor de artículos de papelería","0 a 5 personas","AVENIDA","PATRIA","CALLE","GIRASOL","CALLE","TULIPAN","AVENIDA","ROSAL","3076",,,,,,"COLONIA","MARGARITA","CENTRO Y PLAZA COMERCIAL","PLAZA PATRIA","3076","80270","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3600","035",,,,"Fijo","24.77983406","-107.37352902","2019-11"
"8049157","25006465311010051000000000U8","CYBER Y PAPELERIA BELTRAN",,"465311","Comercio al por menor de artículos de papelería","0 a 5 personas","CALLE","CIMA DE ILLIMANI","CALLE","NINGUNO","CALLE","MONTE SALIN","CALLE","NINGUNO",,"SN",,,,,"FRACCIONAMIENTO","MIGUEL DE LA MADRID",,,,"80295","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3155","012",,,,"Fijo","24.75787527","-107.35840031","2019-11"
"7356743","25012465311006251000000000U8","CYBER Y PAPELERIA SALVADOR",,"465311","Comercio al por menor de artículos de papelería","0 a 5 personas","CALLE","FRANCISCO VILLA","AVENIDA","JUAN PABLO II","CALLE","DEPORTISTAS","CALLE","DEPORTISTAS","700",,,,"0",,"COLONIA","SALVADOR ALLENDE",,,,"82164","25","SINALOA","012","Mazatlán","0001","Mazatlán","1531","018","6691676397",,,"Fijo","23.25023033","-106.40499803","2019-11"
"3797162","25001465912000891000000000M5","D LIRIOS",,"465912","Comercio al por menor de regalos","0 a 5 personas","CALLE","GENERAL IGNACIO ZARAGOZA","AVENIDA","INDEPENDENCIA","CALLEJON","GUADALUPE VICTORIA","CALLE","GUILLERMO PRIETO","279",,,,"0",,"COLONIA","CENTROO",,,,"81200","25","SINALOA","001","Ahome","0001","Los Mochis","0262","028",,,,"Fijo","25.7898672","-108.99314966","2014-12"
"3766517","25012465911000081000000000U2","D MASCOTAS",,"465911","Comercio al por menor de mascotas","0 a 5 personas","AVENIDA","APOLO","AVENIDA","AVENIDA DE LA UNIVERSIDAD","AVENIDA","REFORMA","AVENIDA","AVENIDA DE LA UNIVERSIDAD",,"SN","CENTRO Y PLAZA COMERCIAL","PLANTA BAJA",,,"FRACCIONAMIENTO","PARAISO","CENTRO Y PLAZA COMERCIAL","LA GRAN PLAZA","H 2","82123","25","SINALOA","012","Mazatlán","0001","Mazatlán","1870","030","6692783386","CLIENTES@MASCOTAS.COM.MX","WWW.DMASCOTAS.COM.MX","Fijo","23.23820506","-106.43742193","2010-07"
